index,acquired,bankruptcy,company,company_name,description,industry,ticker
388,True,False,THE JONES GROUP INC. (JNY),The Jones Group Inc.,"Acquired by Sycamore Partners, a private equity firm in 2014, The Jones Group was a global designer, marketer and wholesaler of apparel, footwear, jeans, jewelry and handbag brands.","consumer goods,retail",JNY
389,True,False,JANUS CAPITAL GROUP INC. (JNS),Janus Capital Group Inc.,"Acquired by Henderson on 2017, Janus Capital provided investment management and administration services to financial advisors, individuals and institutional clients through mutual funds, separate accounts, other pooled investment vehicles, and exchange-traded products in the U.S. and internationally.","asset management,financial company",JNS
390,False,False,"JUNIPER NETWORKS, INC. (JNPR)","Juniper Networks, Inc.","Juniper Networks makes routers, switches, security gateways and firewalls for network service providers, data centers, and enterprise networks.",hardware,JNPR
391,False,False,JOHNSON & JOHNSON (JNJ),Johnson & Johnson,"Johnson & Johnson is engaged in the research and development, manufacture and sale of a broad range of products in the health care field, including consumer products for baby care, oral care, skin care, and women’s health; pharmaceuticals; and medical devices. The company was incorporated in 1887.","consumer goods,health care,medical devices,pharmaceuticals",JNJ
392,False,False,JEFFERIES FINANCIAL GROUP (JEF),Jefferies Financial Group,"Jefferies Financial Group, formerly Leucadia National Corporation, operates a global investment banking firm and a merchant banking business.",conglomerate,JEF
393,False,False,JACOBS ENGINEERING GROUP INC. (JEC),Jacobs Engineering Group Inc.,"Jacobs provides technical, professional, and construction services to clients in the oil and gas, chemicals, technology, and government markets. Services include engineering, architecture, environmental, and similar services, process, scientific, and systems consulting, construction, and operations and maintenance.",engineering and construction,JEC
394,False,False,"J. C. PENNEY COMPANY, INC. (JCP)","J. C. Penney Company, Inc.","Founded in 1902, JCPenney is a U.S. retailer operating department stores that sell family apparel and footwear, accessories, jewelry, beauty products and home furnishings.",retail,JCP
395,False,False,JOHNSON CONTROLS INTERNATIONAL PLC (JCI),Johnson Controls International Plc,"Johnson Controls was originally established in 1885. The company sells control systems and mechanical equipment for air-conditioning, refrigeration and commercial heating; electronic security systems and fire detection and suppression systems; and lead-acid automotive batteries.",equipment,JCI
396,False,False,"JABIL CIRCUIT, INC. (JBL)","Jabil Circuit, Inc.","Jabil Circuit provides electronics design and production services, such as component selection and procurement, injection molding, metal, plastics, precision machining, automated assembly, product testing, and order fulfillment.","business services,hardware",JBL
397,False,False,"J.B. HUNT TRANSPORT SERVICES, INC. (JBHT)","J.B. Hunt Transport Services, Inc.","The company is a North American provider of surface transportation of full-truckload containerized freight, typically utilizing its own trucking equipment and drivers, as well as arrangements with rail carriers. The company also provides customized freight movement, equipment, labor, and delivery services, typically under long-term contracts with customers.",transportation,JBHT
398,True,False,"SUN MICROSYSTEMS, INC (JAVA)","Sun Microsystems, Inc","Acquired by Oracle Corporation in 2009, Sun Microsystems provided network computing solutions.",hardware,JAVA
399,False,False,INVESCO LTD. (IVZ),Invesco Ltd.,"Invesco is a global investment management firm that serves retail and institutional clients with a range of investment products that include mutual funds, exchange-traded funds, savings accounts, and separately managed accounts.","asset management,financial company",IVZ
400,False,False,ILLINOIS TOOL WORKS INC. (ITW),Illinois Tool Works Inc.,"Illinois Tool Works is a global diversified manufacturer of industrial products and equipment. The company provides plastic and metal components, fasteners and assemblies to automotive manufacturers, test and measurement equipment for electronic manufacturing, commercial food equipment such as warewashers, ovens, and refrigerators, welding and construction products, and adhesives and specialty fluids.","equipment,materials",ITW
401,False,False,ITT CORPORATION (ITT),Itt Corporation,"ITT manufacturers critical components, such as valves and pumps for the energy and industrial markets, and braking systems and shock absorbers for the transportation market.",equipment,ITT
402,False,False,"GARTNER, INC. (IT)","Gartner, Inc.",Gartner provides IT research and advisory services.,business services,IT
403,False,False,"INTUITIVE SURGICAL, INC. (ISRG)","Intuitive Surgical, Inc.","Intuitive designs, manufactures and markets da Vinci Surgical Systems  for minimally invasive surgery. The da Vinci Surgical System translates a surgeon’s natural hand movements, which are performed on instrument controls at a console, into corresponding micro-movements of instruments positioned inside the patient through small incisions.",medical devices,ISRG
404,False,False,IRON MOUNTAIN INCORPORATED (IRM),Iron Mountain Incorporated,"The company provides physical record and data backup storage, and information management services for businesses and government organizations to protect their information, comply with regulations, and be able to recover from disaster.","business services,real estate,REIT",IRM
405,False,False,INGERSOLL-RAND PLC (IR),Ingersoll-Rand Plc,"Ingersoll-Rand provides heating, ventilation, and air conditioning (HVAC) systems under the Trane, American Standard, and Thermo King brands. The company also provides compressed air and gas systems, power tools, material handling systems, and fluid management equipment, as well as golf, utility and rough terrain vehicles.",equipment,IR
406,False,False,IQVIA HOLDINGS INC. (IQV),Iqvia Holdings Inc.,,nan,IQV
407,False,False,"THE INTERPUBLIC GROUP OF COMPANIES, INC. (IPG)","The Interpublic Group Of Companies, Inc.","Interpublic is a global advertising and marketing services company, providing consumer advertising, digital marketing, communications planning and media buying, and public relations services to local, regional, and global clients.",business services,IPG
408,False,False,INTERNATIONAL PAPER COMPANY (IP),International Paper Company,"International Paper is a global manufacturer of paper and packaging products, a successor to a business organized in 1898. The company operates pulp, paper and packaging mills, converting and packaging plants, and recycling plants. The company also owns and manages forestland.",materials,IP
409,False,False,INTUIT INC. (INTU),Intuit Inc.,"Intuit provides financial management products for small businesses, consumers, and accounting professionals. The flagship products for small businesses and consumers are QuickBooks and TurboTax. ProSeries and Lacerte are Intuit’s tax preparation offerings for professional accountants.","business services,consumer services,software",INTU
410,False,False,INTEL CORPORATION (INTC),Intel Corporation,"Intel designs and manufactures microprocessors and chipsets sold to original equipment manufacturers in the computing and communications industries. Company products are used in notebooks, desktops, servers, tablets, phones, wearables, and manufacturing devices.",hardware,INTC
411,False,False,IHS MARKIT LTD. (INFO),Ihs Markit Ltd.,"IHS Markit provides data and analytics for the major industries, financial markets and governments.",business services,INFO
412,False,False,INCYTE CORPORATION (INCY),Incyte Corporation,"Incyte is a biopharmaceutical company focused on the discovery, development and commercialization of proprietary therapeutics.",pharmaceuticals,INCY
413,False,False,"ILLUMINA, INC. (ILMN)","Illumina, Inc.","Illumina makes sequencing- and array-based solutions for genetic analysis. Company customers include research institutions, government laboratories, and hospitals, as well as pharmaceutical, biotechnology, agrigenomics, molecular diagnostic laboratories, and consumer genomics companies.",equipment,ILMN
414,True,False,INTERNATIONAL GAME TECHNOLOGY (IGT),International Game Technology,"Acquired by GTECH in 2015, International Game Technology designed, manufactured, and marketed casino-style gaming equipment, systems, and game content for land-based, online real-money and online social gaming, primarily in North America.",equipment,IGT
415,False,False,INTERNATIONAL FLAVORS & FRAGRANCES INC. (IFF),International Flavors & Fragrances Inc.,"The company creates flavor and fragrance compounds that are used globally in food, beverage, personal care and household products.",materials,IFF
416,False,False,"IDEXX LABORATORIES, INC. (IDXX)","Idexx Laboratories, Inc.","IDEXX provides veterinary products and services primarily for the companion animal veterinary, livestock and poultry, dairy and water testing markets.",pharmaceuticals,IDXX
417,True,False,NYSE EURONEXT (ICE),Nyse Euronext,"Acquired by the IntercontinentalExchange in 2013, NYSE Euronext was a global operator of financial markets and provider of trading solutions.",business services,ICE
418,False,False,"INTERCONTINENTAL EXCHANGE, INC. (ICE)","Intercontinental Exchange, Inc.","Intercontinental Exchange operates regulated exchanges, clearing houses and listings venues, and provides data services for commodity and financial markets.",business services,ICE
419,False,False,INTERNATIONAL BUSINESS MACHINES CORPORATION (IBM),International Business Machines Corporation,"IBM provides business IT services, such as infrastructure for cloud computing and analytics, application and process management services, as well as related software and server and storage system hardware.","hardware,IT services,software",IBM
420,False,False,IAC/INTERACTIVECORP. (IAC),Iac/Interactivecorp.,"IAC is a media and Internet company comprised of a number of products, such as HomeAdvisor, Vimeo, About.com, and the Match Group of online dating products.",internet,IAC
421,False,False,HUMANA INC. (HUM),Humana Inc.,Humana provides medical and supplemental insurance plans sold to individuals and employers.,health care,HUM
422,False,False,THE HERSHEY COMPANY (HSY),The Hershey Company,"The Hershey Company is a successor to a business founded in 1894. The company is the largest producer of chocolate in North America, and provides chocolate and non-chocolate confectionery under a number of brand names worldwide.","consumer goods,materials",HSY
423,False,False,"HOST HOTELS & RESORTS, INC. (HST)","Host Hotels & Resorts, Inc.","Host operates as a self-managed and self-administered REIT. The company operates a portfolio of luxury and upscale hotels, with the majority located in the U.S.","real estate,REIT",HST
424,True,False,HOSPIRA INC. (HSP),Hospira Inc.,"Acquired by Pfizer in 2015, Hospira was a provider of injectable drugs, such as generic acute-care and oncology injectables, and infusion technologies used by hospitals, clinics, home healthcare providers and long-term care facilities.","health care,pharmaceuticals",HSP
425,False,False,"HENRY SCHEIN, INC. (HSIC)","Henry Schein, Inc.","The company distributes more than 100 thousand branded health care products and Henry Schein private brand products, primarily to office-based dental, animal health and medical practitioners.","business services,health care",HSIC
426,True,False,THE HILLSHIRE BRANDS COMPANY (HSH),The Hillshire Brands Company,"Acquired by Tyson Foods in 2014, Hillshire Brands was a manufacturer and marketer of foods under brands such as Jimmy Dean, Hillshire Farm, Van's, Sara Lee, and Aidells.",consumer goods,HSH
427,False,False,HARRIS CORPORATION (HRS),Harris Corporation,"Harris Corporation provides communications systems to the U.S. Department of Defense and other Defense agencies, National Intelligence, Public Safety, and Professional Communications markets.","equipment,hardware,telecommunications",HRS
428,False,False,HORMEL FOODS CORPORATION (HRL),Hormel Foods Corporation,"Hormel Foods Corporation was founded in 1891. The company is engaged in the production and marketing of food products, in particular pork and turkey, in the United States, Australia, Canada, China, Japan, and the Philippines.","consumer goods,materials",HRL
429,False,False,"H&R BLOCK, INC. (HRB)","H&R Block, Inc.","H&R Block provides assisted income tax return preparation and digital do-it-yourself tax solutions primarily in the U.S., Canada, andAustralia.","business services,consumer services",HRB
430,False,False,HP INC. (HPQ),Hp Inc.,"HP provides a broad range of technology products and services, including personal computing devices, imaging and printing products, enterprise servers and storage solutions, networking products, technology consulting, outsourcing and support services, and IT operations management.","hardware,IT services",HPQ
431,False,False,HEWLETT PACKARD ENTERPRISE COMPANY (HPE),Hewlett Packard Enterprise Company,"Hewlett Packard Enterprise provides IT infrastructure hardware, software and consulting services.","hardware,IT services,software",HPE
432,True,False,HERCULES INCORPORATED (HPC),Hercules Incorporated,"Hercules makes chemicals used in the paper industry, paint and adhesives, construction materials, food, pharmaceutical, personal care, and other industrial applications.",materials,HPC
433,False,False,"HELMERICH & PAYNE, INC. (HP)","Helmerich & Payne, Inc.","Helmerich & Payne is primarily engaged in contract drilling of oil and gas wells, principally in North and South America. The company draws customers primarily from the major oil companies, national oil companies, and larger independent producers.","engineering and construction,energy",HP
434,True,False,"STARWOOD HOTEL & RESORTS WORLDWIDE, INC. (HOT)","Starwood Hotel & Resorts Worldwide, Inc.","Starwood operates hotels and resorts around the world. The company derives revenue primarily from hotel operation management fees, franchise fees, and the operation of company-owned hotels.","business services,consumer services",HOT
435,False,False,HONEYWELL INTERNATIONAL INC. (HON),Honeywell International Inc.,"Honeywell is a diversified technology and manufacturing company offering, among others, aerospace products and services, turbochargers, building control, sensing and security products, specialty chemicals, advanced materials, and process technology for refining and petrochemicals.","equipment,manufacturing",HON
436,False,False,"HOLOGIC, INC. (HOLX)","Hologic, Inc.","Hologic makes diagnostics products, medical imaging systems and surgical products focusing on women's health.","health care,medical devices",HOLX
437,False,False,"HARLEY-DAVIDSON, INC. (HOG)","Harley-Davidson, Inc.","Harley-Davidson was founded in 1903. The company operates in two reportable segments: the Motorcycles segment and the Financial Services segment. The Motorcycles segment designs, manufactures and sells at wholesale Harley-Davidson motorcycles as well as parts, accessories and related services. These products are sold to retail customers through a global network of independent dealers. The Financial Services segment provides wholesale and ",consumer goods,HOG
438,True,False,H. J. HEINZ COMPANY (HNZ),H. J. Heinz Company,"Acquired by Berkshire Hathaway and 3G Capital in June 2013, H. J. Heinz Company had been incorporated in 1900. The company manufactured and marketed an extensive line of food products throughout the world. Principal products included ketchup, condiments and sauces, frozen food, soups, beans and pasta meals, infant nutrition and other processed food products.",consumer goods,HNZ
439,False,False,HILTON WORLDWIDE HOLDINGS INC. (HLT),Hilton Worldwide Holdings Inc.,"Hilton operates hotels, resorts and timeshare properties around the world.",consumer services,HLT
440,False,False,"THE HARTFORD FINANCIAL SERVICES GROUP, INC. (HIG)","The Hartford Financial Services Group, Inc.","The Hartford is a holding company for subsidiaries that provide property and casualty insurance, group benefits and mutual funds to individual and business customers in the U.S.","financial company,insurance",HIG
441,False,False,"HIBBETT SPORTS, INC. (HIBB)","Hibbett Sports, Inc.","Hibbett Sports operates athletic specialty stores in small and mid-sized markets predominantly in the South, Southwest, Mid-Atlantic and the Midwest regions of the U.S. Company stores are located primarily in strip centers which are frequently influenced by a Wal-Mart store, and offer brand name footwear, apparel, accessories and athletic equipment in a full service environment.",retail,HIBB
442,False,False,HESS CORPORATION (HES),Hess Corporation,"Hess is engaged in exploration, production, transportation, purchase and sale of crude oil and natural gas with production operations located primarily in the U.S., Denmark, Equatorial Guinea, Thailand, Malaysia, and Norway.",energy,HES
443,False,False,"THE HOME DEPOT, INC. (HD)","The Home Depot, Inc.","Home Depot is a North American home improvement retailer offering building materials, home improvement products and lawn and garden products, as well as a number of services.",retail,HD
444,False,False,"HCP, INC. (HCP)","Hcp, Inc.","HCP is a real estate investment trust (REIT) that invests primarily in real estate serving the healthcare industry in the U.S., including senior housing, post-acute/skilled nursing facilities, life sciences facilities, medical offices and hospitals.","health care,real estate,REIT",HCP
445,True,False,"HUDSON CITY BANCORP, INC. (HCBK)","Hudson City Bancorp, Inc.","Acquired by M&T Bank in November 2015, Hudson City Bancorp was a holding company of its only subsidiary, Hudson City Savings Bank. Hudson City Savings was a federally chartered stock savings bank conducting operations throughout the State of New Jersey.","banking,financial company",HCBK
446,False,False,"HCA HOLDINGS, INC. (HCA)","Hca Holdings, Inc.","HCA operates general, acute care, and psychiatric hospitals and freestanding surgery centers in the U.S. and the U.K.",health care,HCA
447,False,False,HANESBRANDS INC. (HBI),Hanesbrands Inc.,"Hanesbrands manufactures and markets bras, panties, shapewear, hosiery, men’s underwear, children’s underwear, socks, T-shirts and other apparel under brands including Hanes, Champion, Maidenform, DIM, Playtex, Bali, JMS/Just My Size, L’eggs, Lovable, and Wonderbra.",consumer goods,HBI
448,False,False,HUNTINGTON BANCSHARES INCORPORATED (HBAN),Huntington Bancshares Incorporated,"Huntington Bancshares is a diversified regional bank holding company, providing commercial, small business, consumer, and mortgage banking services, as well as automobile financing, equipment leasing, investment management, trust services, brokerage, and insurance. The company has presence in Ohio, Michigan, Pennsylvania Indiana, and other states.","banking,financial company",HBAN
449,False,False,"HASBRO, INC. (HAS)","Hasbro, Inc.","Hasbro produces toys, games, TV programming and motion pictures, digital gaming, and engages in consumer product licensing. Company brands include Magic: The Gathering, Monopoly, Nerf, Play-Doh, and Transformers.",consumer goods,HAS
450,True,False,"HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED (HAR)","Harman International Industries, Incorporated","Acquired by Samsung in 2017, Harman provided navigation, entertainment, and audio car systems to automakers and consumers under brands including Harman/Kardon, Infinity, and JBL. The company also made audio, video, lighting, control, and automation solutions for entertainment and enterprise applications, including live concerts, stadiums, and conference centers.","consumer goods,equipment",HAR
451,False,False,HALLIBURTON COMPANY (HAL),Halliburton Company,"Halliburton provides services and products to the upstream oil and natural gas industry. The company serves major, national, and independent oil and natural gas companies throughout the world. Halliburton has two operating segments: Completion and Production delivers cementing, stimulation, intervention, pressure control, specialty chemicals, artificial lift, and well completion products and services; Drilling and Evaluation provides fiel","engineering and construction,energy",HAL
452,False,False,"W.W. GRAINGER, INC. (GWW)","W.W. Grainger, Inc.","W.W. Grainger is a distributor of maintenance, repair and operating supplies used by businesses and institutions primarily in the United States and Canada. Products offered include material handling equipment, safety and security supplies, lighting and electrical products, power and hand tools, pumps and plumbing supplies, cleaning and maintenance supplies, building and home inspection supplies, vehicle and fleet components and other item","business services,retail",GWW
453,False,False,THE GOODYEAR TIRE & RUBBER COMPANY (GT),The Goodyear Tire & Rubber Company,"Goodyear was organized in 1898. The company manufactures tires and rubber-related chemicals, and operates tire and auto service center outlets.","consumer services,manufacturing,materials",GT
454,False,False,"THE GOLDMAN SACHS GROUP, INC. (GS)","The Goldman Sachs Group, Inc.","Goldman Sachs is a global investment banking, securities and investment management firm that provides a wide range of financial services to clients including corporations, financial institutions, governments and individuals.","banking,financial company,financial services",GS
455,False,False,GARMIN LTD. (GRMN),Garmin Ltd.,"Garmin primarily designs, manufactures, and markets hand-held, wearable, portable and fixed-mount Global Positioning System (GPS) enabled navigation products.","equipment,hardware",GRMN
456,False,True,W. R. GRACE & CO. (GRA),W. R. Grace & Co.,"W. R. Grace & Co. is engaged in the production and sale of specialty chemicals and materials, which include catalysts and products used in refining, petrochemical and other chemical manufacturing applications, and coatings and sealants used in consumer, industrial, pharmaceutical and packaging applications.",materials,GRA
457,True,False,GOODRICH CORPORATION (GR),Goodrich Corporation,"Acquired by United Technologies in 2012, Goodrich Corporation supplied aerospace components, systems and services to the commercial and general aviation markets, as well as defense and space markets.",equipment,GR
458,False,False,"THE GAP, INC. (GPS)","The Gap, Inc.","Gap offers apparel, accessories, and personal care products under the Gap, Banana Republic, Old Navy, Athleta, and Intermix brands. The company operates stores in countries including the U.S., Canada, the U.K., France, Japan, Italy, and China, and has franchise agreements with unaffiliated franchisees to operate stores throughout Asia, Australia, Europe, Latin America, the Middle East, and Africa.",retail,GPS
459,False,False,GLOBAL PAYMENTS INC. (GPN),Global Payments Inc.,"Global Payments is a worldwide provider of payment solutions that enable merchants to accept card, electronic, check and digital-based payments at the point of sale. Company offerings include authorization, settlement, and customer support services, chargeback resolution, terminal sales and deployment, consolidated billing and on-line reporting.",business services,GPN
460,False,False,GENUINE PARTS COMPANY (GPC),Genuine Parts Company,"Genuine Parts Company distributes automotive parts and accessory items. The company is the sole member of the National Automotive Parts Association (NAPA), and operates automotive parts distribution centers and automotive parts stores in North America, Australia and New Zealand",retail,GPC
461,False,False,ALPHABET INC. (GOOG),Alphabet Inc.,"Alphabet is a collection of businesses, the largest of which is Google. It also includes Verily, Calico, X, Nest, GV, Google Capital and Access/Google Fiber. Google generates revenues primarily from online advertising. Google's core products include Search, Android, Maps, Chrome, YouTube, Google Play and Gmail.",internet,GOOG
462,False,False,"GENWORTH HOLDINGS, INC. (GNW)","Genworth Holdings, Inc.","Genworth Holdings provides mortgage insurance, predominantly insuring prime-based, individually underwritten residential mortgage loans in the U.S., Canada, and Australia, and life insurance, annuities, and long-term care insurance products in the U.S.","financial company,insurance",GNW
463,False,False,GAMESTOP CORP. (GME),Gamestop Corp.,"GameStop operates a network of video game retail stores in the U.S., Australia, Canada and Europe. The company is also an authorized reseller for AT&T, Apple, and Cricket Wireless products.",retail,GME
464,False,True,MOTORS LIQUIDATION COMPANY (LEGACY GENERAL MOTORS CORPORATION) (GM),Motors Liquidation Company,"Motors Liquidation Company (or ""Legacy General Motors Corporation"") filed for bankruptcy protection on June 2, 2009. General Motors Corporation was incorporated in 1916, and was engaged primarily in the worldwide development, production and marketing of cars, trucks and parts.",manufacturing,LEGACY GENERAL MOTORS CORPORATION
465,False,False,GENERAL MOTORS COMPANY (GM),General Motors Company,"General Motors designs, builds and sells cars, trucks, crossovers and automobile parts worldwide. The company also provides automotive financing services through General Motors Financial Company.",manufacturing,GM
466,False,False,CORNING INCORPORATED (GLW),Corning Incorporated,"Corning traces its origins to a glass business established in 1851. Corning operates in 5 reportable segments: (1) Display Technologies, which manufactures glass substrates for liquid crystal displays (LCDs) used in TVs, notebook computers and flat panel monitors; (2) Optical Communications, which makes optical fiber products for carriers and enterprises; (3) Environmental Technologies, which manufactures ceramic substrates and filters fo","hardware,materials",GLW
467,False,False,GLADSTONE CAPITAL CORPORATION (GLAD),Gladstone Capital Corporation,"Gladstone is a closed-end, non-diversified management investment company, investing in debt and equity securities of established private businesses operating in the United States. In general, its investments in debt securities have a term of no more than seven years.","asset management,financial company",GLAD
468,False,False,"GENERAL MILLS, INC. (GIS)","General Mills, Inc.","General Mills manufactures and markets branded consumer foods sold through retail stores, and supplies branded and unbranded food products to the North American foodservice and commercial baking industries. Company products include ready-to-eat cereal, meal kits, ethnic meals, pizza, soup, frozen breakfast and entrees, snacks, yogurt, ice cream, baking mixes and refrigerated and frozen dough.",consumer goods,GIS
469,False,False,"GILEAD SCIENCES, INC. (GILD)","Gilead Sciences, Inc.","Gilead is a research-based biopharmaceutical company that discovers, develops and commercializes medicines, with focus on human immunodeficiency virus (HIV), liver diseases such as chronic hepatitis C and chronic hepatitis B, cardiovascular disease, hematology/oncology and respiratory diseases.","health care,pharmaceuticals",GILD
470,False,False,GRAHAM HOLDINGS COMPANY (GHC),Graham Holdings Company,"Graham Holdings is primarily a diversified education and media company. The company’s Kaplan subsidiary provides higher education and test preparation services. The company owns and operates TV broadcasting stations, Slate and Foreign Policy magazines.","consumer services,media",GHC
471,False,True,"GENERAL GROWTH PROPERTIES, INC (GGP)","General Growth Properties, Inc","Prior to seeking Chapter 11 bankruptcy protection in 2009, General Growth Properties operated as a real estate investment trust (REIT) with ownership interest in regional shopping malls, planned communities and commercial office buildings. In 2010, the company reorganized and split itself into two separate and independent corporations: the new GGP, which is a shopping mall owner and operator, and The Howard Hughes Corporation, which consi","real estate,REIT",GGP
472,True,False,GGP INC. (GGP),Ggp Inc.,"Prior to its 2018 acquisition by Brookfield Property Partners, GGP was a self-administered and self-managed real estate investment trust (REIT) that owned and operated shopping malls and urban retail properties in the U.S.","real estate,REIT",GGP
473,True,False,GENZYME CORP (GENZ),Genzyme Corp,"Acquired by Sanofi-Aventis in 2011, Genzyme was a biotechnology company with a product portfolio addressing rare genetic disease disorders, renal disease, orthopedics, cancer, transplant and immune disease, and diagnostic and predictive testing.","health care,pharmaceuticals",GENZ
474,False,False,GENERAL ELECTRIC COMPANY (GE),General Electric Company,"GE is a diversified conglomerate with products and services ranging from aircraft engines, power generation and oil and gas production equipment to medical imaging, financing and industrial products.","conglomerate,consumer goods,equipment,health care,media,medical devices",GE
475,False,False,GENERAL DYNAMICS CORPORATION (GD),General Dynamics Corporation,"General Dynamics is a global aerospace and defense company that offers a portfolio of products and services in business aviation; combat vehicles, weapons systems and munitions; command, control, communications, computers, intelligence, surveillance and reconnaissance solutions; and shipbuilding.","engineering and construction,equipment",GD
476,False,False,"GANNETT CO., INC. (GCI)","Gannett Co., Inc.","Gannett operations comprise USA TODAY, as well as daily and non-daily local publications in the U.S. and the U.K.",media,GCI
477,False,False,AGL RESOURCES INC. (GAS),Agl Resources Inc.,,nan,GAS
478,True,False,NICOR INC (GAS),Nicor Inc,"Acquired by AGL Resources in December 2010, Nicor was a holding company whose primary business was gas distribution.","transportation,utility",GAS
479,False,False,FORTIVE CORPORATION (FTV),Fortive Corporation,"Fortive makes professional test tools, thermal imaging and calibration equipment for electrical utility and industrial applications, and provides solutions for fuel dispensing, remote fuel management, and point-of-sale and payment systems.",equipment,FTV
480,False,False,FRONTIER COMMUNICATIONS CORPORATION (FTR),Frontier Communications Corporation,"Frontier is an Incumbent Local Exchange Carrier in the U.S, providing Internet access, video and voice services to residential and business customers.",telecommunications,FTR
481,True,False,"FMC TECHNOLOGIES, INC. (FTI)","Fmc Technologies, Inc.","Acquired by Technip in 2016, FMC Technologies was a technology provider for the energy industry. The company designed, manufactured and serviced subsea oil and gas production and processing systems, surface wellhead production systems, high pressure fluid control equipment, measurement solutions and marine loading systems for the energy industry.","energy,equipment",FTI
482,False,False,"FIRST SOLAR, INC. (FSLR)","First Solar, Inc.","The company designs, manufactures, and sells photovoltaic (PV) solar modules with thin-film semiconductor technology, and provides operations and maintenance services to PV system owners, such as utilities.","energy,equipment",FSLR
483,True,False,"FOREST LABORATORIES, INC. (FRX)","Forest Laboratories, Inc.","Acquired by Actavis in 2014, Forest Laboratories developed and sold branded prescription drugs.","health care,pharmaceuticals",FRX
484,False,False,FEDERAL REALTY INVESTMENT TRUST (FRT),Federal Realty Investment Trust,"The company is a real estate investment trust (REIT) that owns and manages retail and mixed-use properties in metropolitan markets in the Northeast and Mid-Atlantic regions of the U.S., as well as in California and South Florida.","real estate,REIT",FRT
485,False,False,"TWENTY-FIRST CENTURY FOX, INC. (FOX)","Twenty-First Century Fox, Inc.","Twenty-First Century Fox is a diversified global media and entertainment company with operations in cable network programming, TV, and filmed entertainment.","internet,media",FOX
486,False,False,"FOSSIL GROUP, INC. (FOSL)","Fossil Group, Inc.","Fossil designs and markets consumer fashion accessories. Principal offerings include men's and women's fashion watches and jewelry, handbags, small leather goods, belts, sunglasses and soft accessories. The company distributes its products through department stores, specialty retail locations, specialty watch and jewelry stores, company-owned retail and outlet stores, and online. Wholesale customers include Amazon.com, Dillard's, JCPenney","consumer goods,retail",FOSL
487,False,True,FEDERAL NATIONAL MORTGAGE ASSOCIATION (FNMA),Federal National Mortgage Association,"Federal Housing Finance Agency (""Fannie Mae"") is a government-sponsored enterprise chartered by Congress in 1938 with the mission to support liquidity and stability in the secondary mortgage market, and to increase the supply of affordable housing. The charter does not permit to originate loans or lend money directly to consumers in the primary mortgage market. Fannie Mae securitizes mortgage loans originated by other lenders into Fannie ",financial company,FNMA
488,False,True,FEDERAL HOME LOAN MORTGAGE CORPORATION (FMCC),Federal Home Loan Mortgage Corporation,"Federal Home Loan Mortgage Corporation (""Freddie Mac"") is a government sponsored enterprise chartered by Congress in 1970. Its public mission is to provide liquidity, stability, and affordability to the U.S. housing market. The company does this primarily by purchasing residential mortgage loans originated by other lenders, which include mortgage banking companies, commercial banks, community banks, credit unions, other non-depository fin",financial company,FMCC
489,False,False,FMC CORPORATION (FMC),Fmc Corporation,"FMC is a chemical company serving agricultural, consumer and industrial markets. The company operates in 3 business segments: Agricultural Solutions, Health and Nutrition, and Lithium. The Agricultural Solutions segment develops, markets and sells crop protection chemicals – insecticides, herbicides and fungicides. The Health and Nutrition segment provides nutritional and health ingredients and  excipients.The Lithium segment manufactures",materials,FMC
490,False,False,FLOWSERVE CORPORATION (FLS),Flowserve Corporation,"Flowserve manufactures and services pumps, valves, and seals for the oil and gas, chemical, power generation and water management industries.",equipment,FLS
491,False,False,FLUOR CORPORATION (FLR),Fluor Corporation,"Fluor is a professional services firm providing engineering, procurement, construction, fabrication and modularization, commissioning and maintenance as well as project management services to industrial clients in a diverse set of industries, including oil and gas, chemicals and petrochemicals, transportation, mining and metals, power, life sciences and manufacturing. The company also provides services to the U.S. and foreign governments.",engineering and construction,FLR
492,False,False,"FLIR SYSTEMS, INC. (FLIR)","Flir Systems, Inc.","FLIR designs and sells off-the-shelf thermal imaging instruments, surveillance systems and components, maritime electronics, and substance detection systems for industrial, military, security, enterprise, environmental, and consumer applications.",equipment,FLIR
493,False,False,"FOOT LOCKER, INC. (FL)","Foot Locker, Inc.","Foot Locker is a global retailer of athletically inspired shoes and apparel, primarily operating mall-based stores.",retail,FL
494,False,False,FIFTH THIRD BANCORP (FITB),Fifth Third Bancorp,"Fifth Third Bancorp provides commercial and branch banking, consumer lending, and investment advisory services in the Midwestern and Southeastern regions of the U.S.","banking,financial company",FITB
495,False,False,"FISERV, INC. (FISV)","Fiserv, Inc.","Fiserv provides financial services technology to banks, credit unions, investment management firms, leasing companies, retailers and merchants, primarily in the United States. The company provides account processing systems, electronic bill payment and presentment, card-based transaction processing, ACH transaction processing, account-to-account transfers and person-to-person payments, internet and mobile banking, and related services inc","business services,IT services",FISV
496,False,False,"FIDELITY NATIONAL INFORMATION SERVICES, INC. (FIS)","Fidelity National Information Services, Inc.","The company offers technology solutions for retail and enterprise banking, payments, capital markets, asset and wealth management, risk and compliance, treasury and insurance, as well as financial consulting and outsourcing services. The company serves the North American regional and community bank market via its Integrated Financial Solutions business segment, and large financial institutions via its Global Financial Solutions segment.","business services,financial company,financial services,IT services",FIS
